X,Y,CONDITION,INTERSECTION_ID,NOTES,STATUS,ESTIMATED_YEAR_OF_IMPROVEMENT,YEAR_INSPECTED,GIS_ID,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,SE_ANNO_CAD_DATA,GLOBALID,OBJECTID
-8567117.98559451,4702409.33976444,Fair,,NO,1,2030,2016,ADA_BusStopPt_140,,,ADA,2024/06/27 20:40:41+00,,{E67F67DC-7300-4EA4-9731-D0F2446FA9A1},140
-8567649.85198525,4703220.80905337,Good,,YES,1,2030,2016,ADA_BusStopPt_141,,,ADA,2024/06/27 20:40:41+00,,{B40DC9BD-5151-4601-985C-44ACDC3D1419},141
-8564761.48785221,4705869.90749736,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_142,,,ADA,2024/06/27 20:40:41+00,,{D273FA48-ED81-4690-B726-0B7F1D72D283},142
-8565434.16667071,4705879.86007694,Fair,,YES,1,2030,2016,ADA_BusStopPt_143,,,ADA,2024/06/27 20:40:41+00,,{BFE4E766-2343-4602-B44F-373C0AA5D197},143
-8567235.96224992,4703003.05967701,Good,,YES,1,2030,2016,ADA_BusStopPt_144,,,ADA,2024/06/27 20:40:41+00,,{0A3D2633-83C5-4E26-B99F-1766C193476E},144
-8567096.06510885,4702381.60515161,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_145,,,ADA,2024/06/27 20:40:41+00,,{DE688BC2-F697-49E3-8FAC-BFB49B2D46D1},145
-8568101.55483831,4703431.86829244,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_146,,,ADA,2024/06/27 20:40:41+00,,{4A28FAE5-884B-4EF7-B0F8-2AE28E8C37EC},146
-8568447.3192565,4703659.80625286,Good,,YES,1,2030,2016,ADA_BusStopPt_147,,,ADA,2024/06/27 20:40:41+00,,{C0E576A3-CF1B-4265-9AD4-59D8A90F0D07},147
-8564809.27340805,4707435.22393414,Fair,,YES,1,2030,2016,ADA_BusStopPt_148,,,ADA,2024/06/27 20:40:41+00,,{7156440F-3307-41D4-86EB-7901F5EC25E0},148
-8566750.78649684,4702724.02459763,Good,,YES,1,2030,2016,ADA_BusStopPt_149,,,ADA,2024/06/27 20:40:41+00,,{1BD8C37E-2013-4A94-B5F4-95FC0426925B},149
-8568049.46896251,4703429.88238269,Fair,,YES,1,2030,2016,ADA_BusStopPt_150,,,ADA,2024/06/27 20:40:41+00,,{86FB062D-25C2-45BF-9D26-C64A41EF7B05},150
-8568447.94197245,4703603.26880799,Good,,YES,1,2030,2016,ADA_BusStopPt_151,,,ADA,2024/06/27 20:40:41+00,,{E266118D-175C-4548-80AE-489FA61595F4},151
-8564871.00710049,4707447.73935163,Non-Compliant,,YES,1,2030,2016,ADA_BusStopPt_152,,,ADA,2024/06/27 20:40:41+00,,{C1194F9E-62F4-4E19-A57F-71087078780C},152
-8566959.24759069,4702857.19765955,Good,,YES,1,2030,2016,ADA_BusStopPt_153,,,ADA,2024/06/27 20:40:41+00,,{E4AB82ED-6D6F-4FB0-8BA3-CE865DC21BBE},153
-8566763.8135686,4702755.31543829,Good,,YES,1,2030,2016,ADA_BusStopPt_154,,,ADA,2024/06/27 20:40:41+00,,{17C6D90F-F3D4-4213-8346-DE4535370E9F},154
-8572376.48035163,4703980.7960527,Fair,,YES,1,2030,2016,ADA_BusStopPt_155,,,ADA,2024/06/27 20:40:41+00,,{0C8DDA82-4AB6-4EB5-B1FB-F101A52ADBC2},155
-8572548.0314392,4704006.42154274,Good,,NO,1,2030,2016,ADA_BusStopPt_156,,,ADA,2024/06/27 20:40:41+00,,{8FDB2EE6-B0B3-471A-99AE-63A4A4B38829},156
-8572139.07537178,4704010.41862427,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_157,,,ADA,2024/06/27 20:40:41+00,,{8B390EB8-F666-4DCF-AE2E-43A966E531A6},157
-8572015.89098477,4703980.12593542,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_158,,,ADA,2024/06/27 20:40:41+00,,{84747ADD-D9CD-4A8C-A637-BD9E849A5F63},158
-8571681.98343119,4703979.910382,Good,,YES,1,2030,2016,ADA_BusStopPt_159,,,ADA,2024/06/27 20:40:41+00,,{06AA4E0F-897F-45B6-B4B3-13A946B11F72},159
-8571645.31734053,4704010.38403185,Fair,,YES,5,2030,2016,ADA_BusStopPt_160,,,ADA,2024/06/27 20:40:41+00,,{9EA08E17-FA1D-4BF4-811F-F81602801546},160
-8571643.75965298,4704010.33856755,Good,,YES,1,2030,2016,ADA_BusStopPt_161,,,ADA,2024/06/27 20:40:41+00,,{D42B2E90-2899-4FBD-8353-638AC48AC663},161
-8571329.37636236,4704009.59164568,Fair,,NO,1,2030,2016,ADA_BusStopPt_162,,,ADA,2024/06/27 20:40:41+00,,{0E94A11E-D371-4796-8F14-823FE0D3B457},162
-8570820.13161028,4703980.38569471,Non-Compliant,,YES,1,2030,2016,ADA_BusStopPt_163,,,ADA,2024/06/27 20:40:41+00,,{3188FB1E-D202-4751-8784-E567000590BF},163
-8570769.9311241,4704012.47752438,Good,,YES,1,2030,2016,ADA_BusStopPt_164,,,ADA,2024/06/27 20:40:41+00,,{3DEC8FE4-87E1-4B16-B794-99AD4088A101},164
-8571192.09283736,4703980.47027372,Good,,YES,1,2030,2016,ADA_BusStopPt_165,,,ADA,2024/06/27 20:40:41+00,,{751BCA84-A657-420F-A7A1-9B5E6048600E},165
-8571016.38088632,4704012.19358488,Fair,,YES,1,2030,2016,ADA_BusStopPt_166,,,ADA,2024/06/27 20:40:41+00,,{D8C5E11B-CB6B-494A-B5C2-F68BCEDE4D62},166
-8571306.71478966,4703980.43934241,Non-Compliant,,YES,1,2030,2016,ADA_BusStopPt_167,,,ADA,2024/06/27 20:40:41+00,,{C6105613-1DD5-492E-B5F5-55ED67F6098F},167
-8571051.96334054,4704099.93411115,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_168,,,ADA,2024/06/27 20:40:41+00,,{3384612D-6B31-4084-9337-54EC0F5035D7},168
-8571030.64188287,4704189.36497974,Good,,YES,1,2030,2016,ADA_BusStopPt_169,,,ADA,2024/06/27 20:40:41+00,,{72FDE695-2C49-4532-96EA-ADF20F65BF04},169
-8573089.59393764,4703974.89430701,Good,,YES,1,2030,2016,ADA_BusStopPt_170,,,ADA,2024/06/27 20:40:41+00,,{3630CB79-E64F-44F4-98CF-C3D416E49A8E},170
-8573106.48154145,4704009.18851842,Non-Compliant,,YES,1,2030,2016,ADA_BusStopPt_171,,,ADA,2024/06/27 20:40:41+00,,{302AA062-8443-41D5-B5AB-9EDD0B44563E},171
-8572835.92754618,4703973.61378596,Good,,YES,1,2030,2016,ADA_BusStopPt_172,,,ADA,2024/06/27 20:40:41+00,,{B5A382DC-4433-49E5-AB6B-F4E90E193074},172
-8572723.60047244,4704009.4981914,Good,,YES,1,2030,2016,ADA_BusStopPt_173,,,ADA,2024/06/27 20:40:41+00,,{B7451F00-B2EE-41D5-8517-BCA83C615641},173
-8572989.94647935,4704010.16484546,Good,,YES,1,2030,2016,ADA_BusStopPt_174,,,ADA,2024/06/27 20:40:41+00,,{1E6A5FE1-8B3E-4EB5-8C38-B4158663A71A},174
-8572660.72712054,4703971.42528945,Non-Compliant,,YES,1,2030,2016,ADA_BusStopPt_175,,,ADA,2024/06/27 20:40:41+00,,{80BA61FF-2ED0-4082-AC3C-446D8B1C044B},175
-8573193.29666298,4695320.16846538,Good,,NO,1,2030,2016,ADA_BusStopPt_176,,,ADA,2024/06/27 20:40:41+00,,{E3D48EBF-49D9-4D66-8E3F-859CF54562CE},176
-8573095.24984097,4703555.65888616,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_177,,,ADA,2024/06/27 20:40:41+00,,{42C7E368-6766-462D-8E84-DE61E4B89608},177
-8572972.47792959,4703485.00344534,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_178,,,ADA,2024/06/27 20:40:41+00,,{44E4F02C-958D-4CEC-A97B-CECD7D9EA33F},178
-8572881.14964899,4696279.85963558,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_179,,,ADA,2024/06/27 20:40:41+00,,{BF26E978-5CCF-4AD0-9B4B-CF3B0317E814},179
-8572862.07112395,4696281.21342559,Fair,,NO,1,2030,2016,ADA_BusStopPt_180,,,ADA,2024/06/27 20:40:41+00,,{935E8A56-BE0E-4588-8535-BF887E07C472},180
-8572795.21422628,4703443.34985193,Non-Compliant,,YES,1,2030,2016,ADA_BusStopPt_181,,,ADA,2024/06/27 20:40:41+00,,{3A8CF05E-C36D-4E8D-9237-91528E18CCE9},181
-8572932.92906164,4703367.20686341,Good,,NO,1,2030,2016,ADA_BusStopPt_182,,,ADA,2024/06/27 20:40:41+00,,{FD193F77-934F-4A15-8BE8-0999BE3A34D5},182
-8572806.54207932,4695867.18784726,Good,,NO,1,2030,2016,ADA_BusStopPt_183,,,ADA,2024/06/27 20:40:41+00,,{B37BC9CE-EE13-492A-A62D-289A8F600AB1},183
-8572698.89998166,4695821.84221902,Fair,,NO,1,2030,2016,ADA_BusStopPt_184,,,ADA,2024/06/27 20:40:41+00,,{E0395B5C-A30B-4D37-8C8E-1A231409BCC2},184
-8572550.37100532,4695851.64957261,Fair,,NO,1,2030,2016,ADA_BusStopPt_185,,,ADA,2024/06/27 20:40:41+00,,{C42DD948-4DA6-445E-B285-24995BBE14A3},185
-8572530.52014797,4696027.46234424,Good,,YES,1,2030,2016,ADA_BusStopPt_186,,,ADA,2024/06/27 20:40:41+00,,{B001B76E-256B-4DE8-ADC7-68C5CBA7A567},186
-8572412.11801706,4695942.36663232,Fair,,NO,1,2030,2016,ADA_BusStopPt_187,,,ADA,2024/06/27 20:40:41+00,,{69155FDF-96B9-40C8-A7F1-297984CF162E},187
-8572780.6693135,4695976.53067726,Good,,NO,1,2030,2016,ADA_BusStopPt_188,,,ADA,2024/06/27 20:40:41+00,,{6E802FAA-153E-403B-8281-13878E7E56A3},188
-8573093.85162514,4703366.82851067,Good,,NO,1,2030,2016,ADA_BusStopPt_189,,,ADA,2024/06/27 20:40:41+00,,{73401A63-1A94-42D3-A3D4-1EC46FDF3CC8},189
-8573216.36664746,4703643.24597933,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_190,,,ADA,2024/06/27 20:40:41+00,,{261DC478-B82D-4F0B-967C-E4BAEBC09C03},190
-8570640.52927567,4704059.96374358,Good,,YES,1,2030,2016,ADA_BusStopPt_191,,,ADA,2024/06/27 20:40:41+00,,{4BB6090F-60B4-434F-97D9-80FC149D4A5C},191
-8572628.36984664,4703456.49777103,Good,,NO,1,2030,2016,ADA_BusStopPt_192,,,ADA,2024/06/27 20:40:41+00,,{23F40620-336F-4FFA-8F2E-A47182AD2B45},192
-8572590.37309019,4703461.0296147,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_193,,,ADA,2024/06/27 20:40:41+00,,{382F27FA-E7EC-495A-8026-5F6DE0AA234D},193
-8573185.6400555,4703974.41303187,Fair,,NO,1,2030,2016,ADA_BusStopPt_194,,,ADA,2024/06/27 20:40:41+00,,{32E11777-EA77-4C90-BB12-795FFB00F740},194
-8570649.42660594,4703561.26032588,Good,,YES,1,2030,2016,ADA_BusStopPt_195,,,ADA,2024/06/27 20:40:41+00,,{6606941B-0358-4A3C-8FA6-D29B0D840B9B},195
-8570624.41112643,4703577.97743818,Good,,YES,1,2030,2016,ADA_BusStopPt_196,,,ADA,2024/06/27 20:40:41+00,,{049EF613-ADD8-436D-8E55-DAC91A8BC1B7},196
-8573273.1656802,4703367.83515685,Good,,NO,1,2030,2016,ADA_BusStopPt_197,,,ADA,2024/06/27 20:40:41+00,,{8B231DA9-A590-436F-883E-6C63239C2330},197
-8573447.3659855,4703368.91491162,Good,,NO,1,2030,2016,ADA_BusStopPt_198,,,ADA,2024/06/27 20:40:41+00,,{DBE705F4-FA9E-4797-BE77-DB2B044CDCFA},198
-8573543.55395876,4703717.00300314,Fair,,NO,1,2030,2016,ADA_BusStopPt_199,,,ADA,2024/06/27 20:40:41+00,,{B30A4286-B490-4A99-AB0B-D4DC0C9AD021},199
-8573433.47625641,4703974.73018363,Good,,NO,1,2030,2016,ADA_BusStopPt_200,,,ADA,2024/06/27 20:40:41+00,,{EAB27F1B-4E1E-47AA-BD3D-C4A4CAA5B713},200
-8573377.3922583,4704008.5770319,Good,,NO,1,2030,2016,ADA_BusStopPt_201,,,ADA,2024/06/27 20:40:41+00,,{EA65A27E-59C9-4EC3-9012-C7CA1C7E27D2},201
-8573787.06271072,4704009.28515494,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_202,,,ADA,2024/06/27 20:40:41+00,,{E9D4E4B0-D934-4C48-A916-923B4F8F93EC},202
-8573620.46212244,4704008.51082922,Good,,NO,1,2030,2016,ADA_BusStopPt_203,,,ADA,2024/06/27 20:40:41+00,,{4496B220-B66B-4CAE-AC22-327CCCECA557},203
-8574083.98864574,4704279.099786,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_204,,,ADA,2024/06/27 20:40:41+00,,{EAC4E7E0-5C04-4096-B488-DBBD950464EC},204
-8573982.69121738,4704112.92943859,Non-Compliant,,YES,1,2030,2016,ADA_BusStopPt_205,,,ADA,2024/06/27 20:40:41+00,,{4A657875-B174-4308-AFB1-449303969030},205
-8573282.97700137,4704047.0433276,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_206,,,ADA,2024/06/27 20:40:41+00,,{5B487C91-DD59-4F3B-92C0-6DEE3A3AFA55},206
-8573303.38118279,4704114.50397011,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_207,,,ADA,2024/06/27 20:40:41+00,,{E0B39801-09CA-40AB-8EF3-E8E744E62E95},207
-8573543.44262906,4703467.16658967,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_208,,,ADA,2024/06/27 20:40:41+00,,{A5483074-2DC7-4C28-8BDC-249742D1657F},208
-8573426.84290882,4704385.16842487,Non-Compliant,,YES,1,2030,2016,ADA_BusStopPt_209,,,ADA,2024/06/27 20:40:41+00,,{CA6A5BC3-8127-41D0-9731-12495B47DBCB},209
-8573437.61175525,4704405.74631383,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_210,,,ADA,2024/06/27 20:40:41+00,,{C7F70CC2-71A7-4453-BBFD-2CC8D99465AA},210
-8573721.57436161,4704386.10374941,Good,,NO,1,2030,2016,ADA_BusStopPt_211,,,ADA,2024/06/27 20:40:41+00,,{98F2A7D3-FD03-4B8D-AEEE-6CA8AA35FF42},211
-8573825.09592361,4704288.62274145,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_212,,,ADA,2024/06/27 20:40:41+00,,{223C4688-BD35-4C09-BBEF-50FFBADAAB94},212
-8573948.94295401,4704385.89432721,Good,,NO,1,2030,2016,ADA_BusStopPt_213,,,ADA,2024/06/27 20:40:41+00,,{7F10FD19-6E7C-4B86-AE9A-BDB737414CBD},213
-8573567.10671829,4704713.10973193,Fair,,YES,1,2030,2016,ADA_BusStopPt_214,,,ADA,2024/06/27 20:40:41+00,,{02D080FD-0ABB-4F58-A59D-7A5050DE3150},214
-8573541.38989899,4704727.31398178,Fair,,YES,1,2030,2016,ADA_BusStopPt_215,,,ADA,2024/06/27 20:40:41+00,,{BB2988F4-73BA-42CD-898B-9E3D924D9B08},215
-8573566.2193725,4704498.47228158,Non-Compliant,,YES,1,2030,2016,ADA_BusStopPt_216,,,ADA,2024/06/27 20:40:41+00,,{D4BDB537-5D22-4776-99E1-9073D7AE0B3A},216
-8573542.42900992,4704442.95023368,Good,,YES,1,2030,2016,ADA_BusStopPt_217,,,ADA,2024/06/27 20:40:41+00,,{55EC63A3-B4AB-4B6E-91ED-00633FEF1040},217
-8573686.9044203,4704406.56777429,Good,,NO,1,2030,2016,ADA_BusStopPt_218,,,ADA,2024/06/27 20:40:41+00,,{B02821FA-3349-4E1E-8E60-BE81FB903DAB},218
-8573991.56000527,4704406.67055513,Good,,NO,1,2030,2016,ADA_BusStopPt_219,,,ADA,2024/06/27 20:40:41+00,,{E395DE10-B8CD-41EA-BDEB-F11526B74BA1},219
-8574054.53824266,4704490.04213311,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_220,,,ADA,2024/06/27 20:40:41+00,,{F05094FD-9C23-424B-9CD6-3F7235BB2143},220
-8574024.85041621,4704650.72995757,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_221,,,ADA,2024/06/27 20:40:41+00,,{C020D133-2824-4F91-B99D-50EB357AB353},221
-8574055.47177195,4704721.16393368,Good,,YES,1,2030,2016,ADA_BusStopPt_222,,,ADA,2024/06/27 20:40:41+00,,{DA836C5B-6CC4-4BDA-86AF-3E4E0C3E0D46},222
-8573825.69696738,4704065.62299622,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_223,,,ADA,2024/06/27 20:40:41+00,,{25891D05-0086-4173-B014-CD18AAD1AAA1},223
-8573805.45122591,4704251.18499387,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_224,,,ADA,2024/06/27 20:40:41+00,,{DD192213-960D-4FFC-96EC-09C2EB2CCE6E},224
-8573282.81269632,4704250.34628927,Good,,NO,1,2030,2016,ADA_BusStopPt_225,,,ADA,2024/06/27 20:40:41+00,,{A4FC819E-0CF7-4CB3-9B43-3F010777D947},225
-8579410.04951593,4715343.1846976,Good,,YES,1,2030,2016,ADA_BusStopPt_226,,,ADA,2024/06/27 20:40:41+00,,{AA4B7554-7168-437E-81F8-DA0DFA0A2D38},226
-8579400.18704328,4715419.20923037,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_227,,,ADA,2024/06/27 20:40:41+00,,{520851E4-1FE8-49CD-93A7-E80A4A9652B3},227
-8581556.96717298,4713166.37274203,Good,,YES,1,2030,2016,ADA_BusStopPt_228,Esri_Anonymous,2016/07/01 17:46:21+00,ADA,2024/06/27 20:40:41+00,,{8E59F71B-2EA6-4FC6-9679-DE3A07A90D48},228
-8579457.23990264,4715385.44956844,Fair,,YES,1,2030,2016,ADA_BusStopPt_229,Esri_Anonymous,2016/07/01 19:21:24+00,ADA,2024/06/27 20:40:41+00,,{BE6ED7D1-2DB1-4A38-8C13-F5EEDAC95E7F},229
-8579568.24834026,4715630.53107532,Good,,YES,1,2030,2016,ADA_BusStopPt_230,Esri_Anonymous,2016/07/01 20:21:34+00,ADA,2024/06/27 20:40:41+00,,{83688959-9F4A-47EA-8D7F-5C46C90D1161},230
-8579649.11833782,4715873.46511696,Fair,,YES,1,2030,2016,ADA_BusStopPt_231,Esri_Anonymous,2016/07/01 20:46:33+00,ADA,2024/06/27 20:40:41+00,,{24B9B4B6-BD65-4685-923B-8415B6266BF8},231
-8579786.46446378,4716113.84804304,Non-Compliant,,YES,1,2030,2016,ADA_BusStopPt_232,Esri_Anonymous,2016/07/01 21:42:58+00,ADA,2024/06/27 20:40:41+00,,{66C1D368-CE05-4913-BA49-997C3F137F6D},232
-8581299.34343037,4712923.84218363,Good,,YES,1,2030,2016,ADA_BusStopPt_233,Esri_Anonymous,2016/07/02 02:00:23+00,ADA,2024/06/27 20:40:41+00,,{E8582D3D-5F9E-4DEB-9E37-D9D9FD9DA9CD},233
-8581256.36946256,4712855.3668751,Good,,YES,1,2030,2016,ADA_BusStopPt_234,Esri_Anonymous,2016/07/02 02:01:49+00,ADA,2024/06/27 20:40:41+00,,{0ADB5D8D-6549-4F41-A298-599E6AD4DE06},234
-8579525.26105344,4715598.17764416,Fair,,YES,1,2030,2016,ADA_BusStopPt_235,Esri_Anonymous,2016/07/01 20:17:58+00,ADA,2024/06/27 20:40:41+00,,{E44A1E79-48A3-43AC-8A0E-88ACCBAF3BF1},235
-8579697.3632092,4715917.38170338,Good,,YES,1,2030,2016,ADA_BusStopPt_236,Esri_Anonymous,2016/07/01 20:59:26+00,ADA,2024/06/27 20:40:41+00,,{BA2E6A4F-7933-4414-B97F-9E9F4EAF30EB},236
-8579737.15124962,4716069.6804201,Fair,,YES,1,2030,2016,ADA_BusStopPt_237,Esri_Anonymous,2016/07/01 21:40:04+00,ADA,2024/06/27 20:40:41+00,,{36393829-219A-4A64-97E7-E561ADF4357B},237
-8581106.36791113,4712887.09440995,Good,,NO,1,2030,2016,ADA_BusStopPt_238,Esri_Anonymous,2016/07/02 02:10:29+00,ADA,2024/06/27 20:40:41+00,,{71506E14-8642-454E-AC97-96BD9D623501},238
-8581051.44476393,4712935.84098232,Good,,YES,1,2030,2016,ADA_BusStopPt_239,Esri_Anonymous,2016/07/02 02:22:01+00,ADA,2024/06/27 20:40:41+00,,{D39C93F0-8DFD-4E66-9228-3BC818DF7757},239
-8578904.85795982,4718084.63135277,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_240,Esri_Anonymous,2016/07/06 18:13:13+00,ADA,2024/06/27 20:40:41+00,,{C9170D32-6E5D-409E-B7B4-F97603871AED},240
-8578830.63312535,4717915.5345284,Fair,,NO,1,2030,2016,ADA_BusStopPt_241,Esri_Anonymous,2016/07/06 18:23:05+00,ADA,2024/06/27 20:40:41+00,,{4EC763D7-9819-4CBE-A97A-66CC6D7CB0D2},241
-8578624.79812663,4717582.52472445,Non-Compliant,,YES,1,2030,2016,ADA_BusStopPt_242,Esri_Anonymous,2016/07/06 19:26:02+00,ADA,2024/06/27 20:40:41+00,,{C0A566B7-9801-4BD0-9DFD-CD73FF2D56FE},242
-8578564.0494476,4717472.66193017,Good,,YES,1,2030,2016,ADA_BusStopPt_243,Esri_Anonymous,2016/07/06 19:30:52+00,ADA,2024/06/27 20:40:41+00,,{578E9B37-E2D4-4B29-B00F-9A78E4FF7EEF},243
-8578489.32431002,4717302.74534946,Fair,,YES,1,2030,2016,ADA_BusStopPt_244,Esri_Anonymous,2016/07/06 19:52:10+00,ADA,2024/06/27 20:40:41+00,,{215924BE-221D-4F6F-9A97-27A1FBCDD578},244
-8579262.67903008,4717934.45890518,Fair,,YES,1,2030,2016,ADA_BusStopPt_245,Esri_Anonymous,2016/07/06 21:32:43+00,ADA,2024/06/27 20:40:41+00,,{7AFE1D0B-FB8F-48EB-A18F-E75D75A3944E},245
-8578387.32109587,4716934.56543062,Non-Compliant,,YES,1,2030,2016,ADA_BusStopPt_246,Esri_Anonymous,2016/07/06 23:40:25+00,ADA,2024/06/27 20:40:41+00,,{1930CD11-8605-443A-81B5-FDBEB0441EA1},246
-8578593.20046246,4716608.43814198,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_247,Esri_Anonymous,2016/07/06 23:59:57+00,ADA,2024/06/27 20:40:41+00,,{838C2805-2D53-43F7-A9B3-7091D00468B1},247
-8578817.21767097,4717930.14871789,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_248,Esri_Anonymous,2016/07/06 18:32:13+00,ADA,2024/06/27 20:40:41+00,,{D1866522-34DC-46F7-84F0-9736FDFB73D8},248
-8578933.56733283,4718099.44169551,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_249,Esri_Anonymous,2016/07/06 18:36:44+00,ADA,2024/06/27 20:40:41+00,,{8A8B2F2D-3FDF-4238-A1E4-A57627ADC874},249
-8578766.36231735,4717799.8492169,Fair,,Yes,1,2030,2016,ADA_BusStopPt_250,Esri_Anonymous,2016/07/06 18:42:32+00,ADA,2024/06/27 20:40:41+00,,{454DFDCE-D014-40DB-9223-354B40AC52DA},250
-8578725.60519341,4717763.40120154,Fair,,NO,1,2030,2016,ADA_BusStopPt_251,Esri_Anonymous,2016/07/06 19:04:22+00,ADA,2024/06/27 20:40:41+00,,{E842A8CE-69B7-43B6-BDA6-C251F73E82FC},251
-8578653.91932168,4717597.33446354,Non-Compliant,,YES,1,2030,2016,ADA_BusStopPt_252,Esri_Anonymous,2016/07/06 19:21:45+00,ADA,2024/06/27 20:40:41+00,,{A999C51A-CE0B-418E-B7CD-A736A215EB87},252
-8578587.6759937,4717479.30988581,Non-Compliant,,YES,1,2030,2016,ADA_BusStopPt_253,Esri_Anonymous,2016/07/06 19:29:16+00,ADA,2024/06/27 20:40:41+00,,{E138BFB0-6A38-47AC-A548-3C4D3C5B0748},253
-8578481.08342484,4717324.43479869,Non-Compliant,,YES,1,2030,2016,ADA_BusStopPt_254,Esri_Anonymous,2016/07/06 19:50:59+00,ADA,2024/06/27 20:40:41+00,,{72018026-6B98-4792-934D-896F65E1639A},254
-8579003.96468366,4718154.19073015,Non-Compliant,,NO,1,2030,2016,ADA_BusStopPt_255,Esri_Anonymous,2016/07/06 20:12:17+00,ADA,2024/06/27 20:40:41+00,,{DA81248F-281D-4362-A1B6-9F5A15954FF8},255
-8579007.47911352,4718217.12898238,Good,,YES,1,2030,2016,ADA_BusStopPt_256,Esri_Anonymous,2016/07/06 20:21:00+00,ADA,2024/06/27 20:40:41+00,,{90F0FAEE-870F-4B37-AFC6-51BF57C73E3F},256
-8578435.19554872,4717104.58616408,Fair,,YES,1,2030,2016,ADA_BusStopPt_257,Esri_Anonymous,2016/07/06 23:18:58+00,ADA,2024/06/27 20:40:41+00,,{A68DFC32-0C08-4983-96F8-6BB2F462DFCC},257
-8578415.97729187,4717106.6966816,Good,,YES,1,2030,2016,ADA_BusStopPt_258,Esri_Anonymous,2016/07/06 23:20:00+00,ADA,2024/06/27 20:40:41+00,,{A3BABA82-3EF0-4C34-9FB2-E836308EC2E6},258
-8578422.02025172,4716921.42907885,Good,,YES,1,2030,2016,ADA_BusStopPt_259,Esri_Anonymous,2016/07/06 23:41:47+00,ADA,2024/06/27 20:40:41+00,,{3C8BDDBA-D252-4CCB-B266-11D789952045},259
-8579135.19569662,4716639.85411954,Fair,,YES,1,2030,2016,ADA_BusStopPt_260,Esri_Anonymous,2016/07/07 19:02:36+00,ADA,2024/06/27 20:40:41+00,,{72001D81-EE0F-48F7-9EF0-0C22115FDED6},260
-8579175.9873122,4716682.36460778,Fair,,YES,1,2030,2016,ADA_BusStopPt_261,Esri_Anonymous,2016/07/07 19:17:08+00,ADA,2024/06/27 20:40:41+00,,{FCCD76E5-C535-460F-B103-1834D67CFC87},261
-8579188.56316645,4716675.2301316,Fair,,YES,1,2030,2016,ADA_BusStopPt_262,Esri_Anonymous,2016/07/07 19:17:53+00,ADA,2024/06/27 20:40:41+00,,{BB795E20-BEFB-4571-94D7-3D726763555F},262
-8579275.90243009,4716927.47536748,Non-Compliant,,YES,1,2030,2016,ADA_BusStopPt_263,Esri_Anonymous,2016/07/07 20:54:06+00,ADA,2024/06/27 20:40:41+00,,{51BAF3C6-8EB3-4B2E-8417-9F42D3F4EE27},263
-8579433.63336984,4717363.25435223,Fair,,YES,1,2030,2016,ADA_BusStopPt_264,Esri_Anonymous,2016/07/07 21:17:18+00,ADA,2024/06/27 20:40:41+00,,{75DB0C94-261F-4190-9220-5B50962AC4BF},264
-8579566.07130267,4717598.33188081,Non-Compliant,,YES,1,2030,2016,ADA_BusStopPt_265,Esri_Anonymous,2016/07/07 21:29:30+00,ADA,2024/06/27 20:40:41+00,,{25026223-7E1A-4B6E-B63E-51840331967B},265
-8579559.60484567,4717616.41131053,Non-Compliant,,YES,1,2030,2016,ADA_BusStopPt_266,Esri_Anonymous,2016/07/07 21:30:07+00,ADA,2024/06/27 20:40:41+00,,{E810A2BA-D18A-4E4D-92BD-0D96F0706E93},266
-8579152.23864323,4716653.65349655,Non-Compliant,,YES,1,2030,2016,ADA_BusStopPt_267,Esri_Anonymous,2016/07/07 19:03:21+00,ADA,2024/06/27 20:40:41+00,,{B4840F45-1B17-4705-A73E-B419816CED61},267
-8579269.87434649,4716951.95092223,Fair,,YES,1,2030,2016,ADA_BusStopPt_268,Esri_Anonymous,2016/07/07 20:53:01+00,ADA,2024/06/27 20:40:41+00,,{82EB46AB-E8CA-41E0-B78B-7ED83789D782},268
