X,Y,PUSHBUTTON_TYPE,INTERSECTION_ID,STATUS,ESTIMATED_YEAR_OF_IMPROVEMENT,YEAR_INSPECTED,GIS_ID,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,SE_ANNO_CAD_DATA,GLOBALID,OBJECTID
-8568273.9224491,4710217.43226655,None,,1,2030,2016,ADA_APSPt_126,jmohammad,2016/08/16 08:34:46+00,ADA,2024/06/27 20:42:58+00,,{93AA59C9-4323-4F01-8609-819CCD928FFF},126
-8574060.98577534,4705598.60848861,None,,1,2030,2016,ADA_APSPt_127,dwilkins,2016/09/02 19:23:26+00,ADA,2024/06/27 20:42:58+00,,{0048DA6A-7A76-4CE0-B72C-1215C813E174},127
-8570917.86649642,4707900.7087896,None,,1,2030,2016,ADA_APSPt_128,bblowe,2016/08/19 06:30:42+00,ADA,2024/06/27 20:42:58+00,,{7960202F-887B-46C9-BD09-0BE39DD0152F},128
-8569275.97853672,4705593.82340403,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_129,dwilkins,2016/08/23 21:53:01+00,ADA,2024/06/27 20:42:58+00,,{BD874A1E-F4A9-45CD-AFC7-2601813961BB},129
-8578986.21490767,4709186.91381821,None,,1,2030,2016,ADA_APSPt_130,kshedrick,2016/09/02 16:38:56+00,ADA,2024/06/27 20:42:58+00,,{4327366A-3952-4207-8781-6074E15B0EEA},130
-8577458.10067035,4716199.75997728,Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_131,byohannes,2016/07/27 19:44:24+00,ADA,2024/06/27 20:42:58+00,,{CBFC94DC-E024-4FDE-AABF-83636A8BE9A8},131
-8581649.87338874,4711284.79272305,Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_132,mkeke,2016/09/14 08:54:10+00,ADA,2024/06/27 20:42:58+00,,{18BF5D8D-87E0-4D14-A7F6-CEAD0AA5AC85},132
-8574633.13943548,4707319.996037,None,,1,2030,2016,ADA_APSPt_133,dwilkins,2016/09/14 09:36:48+00,ADA,2024/06/27 20:42:58+00,,{40B5B2D9-A3C0-45B4-938E-9986817F2991},133
-8573391.72343673,4707560.23504054,None,,1,2030,2016,ADA_APSPt_134,bblowe,2016/08/18 05:07:18+00,ADA,2024/06/27 20:42:58+00,,{7B62B69A-A971-4ABB-88FD-729B0853CACD},134
-8577680.41774821,4708098.89059869,None,,1,2030,2016,ADA_APSPt_135,pkhouri,2016/09/09 05:30:43+00,ADA,2024/06/27 20:42:58+00,,{A238A115-FFB8-4D92-A969-3CEA2027D71E},135
-8574717.88636959,4705373.93376148,None,,1,2030,2016,ADA_APSPt_136,dwilkins,2016/08/30 20:05:59+00,ADA,2024/06/27 20:42:58+00,,{46576C1D-9F7A-41BC-91A8-3807EE2AD42C},136
-8575635.16923069,4716406.13185876,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_137,,,ADA,2024/06/27 20:42:58+00,,{75AF3773-7088-4DD5-B4A3-4A430F48ECE4},137
-8566049.17467982,4701824.11835341,None,,1,2030,2016,ADA_APSPt_138,cwright,2016/08/30 19:05:29+00,ADA,2024/06/27 20:42:58+00,,{75082ECA-C963-470F-BF21-A0775FF8478C},138
-8571651.20597303,4697479.20060067,Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_139,dwilkins,2016/08/08 18:42:14+00,ADA,2024/06/27 20:42:58+00,,{D6162DBA-C333-4CBA-8EA6-A6DD27901224},139
-8574702.39887506,4715394.07975775,None,,1,2030,2016,ADA_APSPt_140,,,ADA,2024/06/27 20:42:58+00,,{724CB7F1-85ED-4C81-8821-8CD9266C62B1},140
-8568947.69738157,4712085.58326973,None,,1,2030,2016,ADA_APSPt_141,kshedrick,2016/08/12 17:17:52+00,ADA,2024/06/27 20:42:58+00,,{323E37E8-0CAB-4E94-9C07-7A645526CED6},141
-8570605.46376102,4697249.95857961,None,,1,2030,2016,ADA_APSPt_142,dwilkins,2016/08/05 19:26:33+00,ADA,2024/06/27 20:42:58+00,,{C257E835-9E8A-49A1-BC43-51FECF617A62},142
-8574498.41357683,4711185.32426769,None,,1,2030,2016,ADA_APSPt_143,hseyedinejad,2016/08/08 18:13:14+00,ADA,2024/06/27 20:42:58+00,,{4BCD2093-07D1-4D2A-8594-C8433C701CD5},143
-8571710.49119512,4711848.16463401,None,,1,2030,2016,ADA_APSPt_144,SBENNETT,2016/08/09 19:49:08+00,ADA,2024/06/27 20:42:58+00,,{28BC8E39-C398-4DE3-91BD-0DE789EFF6F6},144
-8574481.62543935,4707126.05764393,None,,1,2030,2016,ADA_APSPt_145,dwilkins,2016/09/15 08:29:53+00,ADA,2024/06/27 20:42:58+00,,{5B1D4884-2EB9-4194-A810-255946F3D3DF},145
-8573828.77466832,4706959.49107465,None,,1,2030,2016,ADA_APSPt_146,dwilkins,2016/09/16 09:42:33+00,ADA,2024/06/27 20:42:58+00,,{DA899BCB-4D4F-4770-A26F-538F696935BC},146
-8573745.79168304,4713359.93275029,None,,1,2030,2016,ADA_APSPt_147,sbennett,2016/08/17 21:50:58+00,ADA,2024/06/27 20:42:58+00,,{3BEA8BBF-24FF-4279-933F-D721C7630970},147
-8574057.3013374,4709578.46448154,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_148,sbennett,2016/08/31 20:47:11+00,ADA,2024/06/27 20:42:58+00,,{ED26BE26-7049-4A01-844D-23E86049B693},148
-8573796.90984055,4707862.12789813,None,,1,2030,2016,ADA_APSPt_149,bblowe,2016/08/15 20:12:51+00,ADA,2024/06/27 20:42:58+00,,{0B84C6F0-5BBD-4620-B67F-9CF10942967A},149
-8577707.68210937,4707937.31748324,None,,1,2030,2016,ADA_APSPt_150,pkhouri,2016/09/09 05:17:24+00,ADA,2024/06/27 20:42:58+00,,{54E9C47B-C6B5-4F71-A190-F17B3FC99918},150
-8569145.61821959,4709774.42207605,None,,1,2030,2016,ADA_APSPt_151,cbarreto,2016/08/24 17:50:37+00,ADA,2024/06/27 20:42:58+00,,{BEEFD96F-4F2C-4D77-96E4-8F4D965594BD},151
-8574899.33253051,4710745.68484063,None,,1,2030,2016,ADA_APSPt_152,hseyedinejad,2016/08/09 17:37:26+00,ADA,2024/06/27 20:42:58+00,,{69128F7F-15B0-42FF-8142-41EB57D62012},152
-8571826.04759716,4707722.27320515,None,,1,2030,2016,ADA_APSPt_153,bblowe,2016/08/19 04:27:31+00,ADA,2024/06/27 20:42:58+00,,{9B9EA630-D995-4109-A611-719FEB3C7124},153
-8569495.21605576,4700331.20661738,None,,1,2030,2016,ADA_APSPt_154,dwilkins,2016/08/12 17:22:19+00,ADA,2024/06/27 20:42:58+00,,{9DFD4FC5-2BBC-48B5-A9F3-71AA6FB6E4DE},154
-8576232.73792745,4708380.70380677,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_155,hseyedinejad,2016/09/14 17:26:15+00,ADA,2024/06/27 20:42:58+00,,{F2E08E9F-4071-4389-9456-167DDBCA3067},155
-8570165.44620799,4705386.05897704,None,,1,2030,2016,ADA_APSPt_156,dwilkins,2016/08/17 06:59:28+00,ADA,2024/06/27 20:42:58+00,,{2C318EDE-D3F3-4E6B-8F66-CFB418BDB9D3},156
-8571052.88057292,4704903.86248791,Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_157,dwilkins,2016/08/23 23:46:08+00,ADA,2024/06/27 20:42:58+00,,{D35A1C6B-F17E-43F4-A385-ECD3EE716AFB},157
-8565201.6892522,4707615.15250892,None,,1,2030,2016,ADA_APSPt_158,kshedrick,2016/08/09 16:41:51+00,ADA,2024/06/27 20:42:58+00,,{3E43050C-0F28-40C8-8639-D1D470EB5186},158
-8571413.33509441,4708226.14661759,None,,1,2030,2016,ADA_APSPt_159,bblowe,2016/08/19 05:50:06+00,ADA,2024/06/27 20:42:58+00,,{1390CF1D-791C-45CE-87CE-24950520249F},159
-8573822.84851957,4703963.59257795,None,,1,2030,2016,ADA_APSPt_160,,,ADA,2024/06/27 20:42:58+00,,{DE63637B-9FBC-4DBF-B427-4AE7FF7AE6C0},160
-8574289.12684856,4709366.66685844,None,,1,2030,2016,ADA_APSPt_161,sbennett,2016/08/18 16:07:17+00,ADA,2024/06/27 20:42:58+00,,{E078089E-9FB6-4DC1-B692-00F8ED13F400},161
-8576452.19068803,4710727.22081671,None,,1,2030,2016,ADA_APSPt_162,hseyedinejad,2016/09/12 21:39:54+00,ADA,2024/06/27 20:42:58+00,,{C793FF2B-8940-4076-ACB3-F4F74ED267A4},162
-8569773.97099242,4705597.79335813,None,,1,2030,2016,ADA_APSPt_163,hseyedinejad,2016/08/22 18:29:28+00,ADA,2024/06/27 20:42:58+00,,{B5C3A6C7-20D8-46DF-97A1-1F21CC6B63E5},163
-8566873.36853575,4702812.69821803,None,,5,2030,2016,ADA_APSPt_164,byohannes,2016/08/16 22:51:46+00,ADA,2024/06/27 20:42:58+00,,{EDCE2ED4-DF66-4236-A271-8376811C6C1B},164
-8572342.48094279,4709170.4358493,None,,1,2030,2016,ADA_APSPt_165,cwright,2016/08/19 16:25:32+00,ADA,2024/06/27 20:42:58+00,,{2F493432-13FE-4F71-8F64-342CD9DF6847},165
-8569052.17563065,4706384.02172328,None,,1,2030,2016,ADA_APSPt_166,hseyedinejad,2016/08/24 17:45:09+00,ADA,2024/06/27 20:42:58+00,,{84551469-7F5D-4CB2-86DC-036E30CA1B7A},166
-8571999.20474511,4706453.79106982,None,,1,2030,2016,ADA_APSPt_167,dwilkins,2016/08/19 17:37:07+00,ADA,2024/06/27 20:42:58+00,,{564E393A-643B-4048-95ED-6AA1A3A06E19},167
-8569946.82650138,4699579.72899907,None,,1,2030,2016,ADA_APSPt_168,jmohammad,2016/08/09 19:53:41+00,ADA,2024/06/27 20:42:58+00,,{DEC07222-9BA7-42B1-8126-E6B5AFB5CFBD},168
-8574280.69606508,4709386.44321545,None,,1,2030,2016,ADA_APSPt_169,sbennett,2016/08/18 16:06:15+00,ADA,2024/06/27 20:42:58+00,,{3E7571A9-042D-4005-9988-5A631C156BAF},169
-8573417.93543725,4707133.37170365,None,,1,2030,2016,ADA_APSPt_170,dwilkins,2016/09/16 08:19:50+00,ADA,2024/06/27 20:42:58+00,,{0FB8B956-E799-49BB-B900-C9C1BB4775AD},170
-8571839.56856015,4709487.01659974,None,,1,2030,2016,ADA_APSPt_171,cwright,2016/08/23 18:25:46+00,ADA,2024/06/27 20:42:58+00,,{2A3E7818-BCEE-475D-BDF7-7FF7E4BDB317},171
-8571976.64363495,4708535.10466549,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_172,bblowe,2016/08/18 20:13:47+00,ADA,2024/06/27 20:42:58+00,,{D63D695C-8ED3-4E5A-8C5C-864FF4A21487},172
-8572267.65786792,4707700.68096876,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_173,bblowe,2016/08/18 06:34:05+00,ADA,2024/06/27 20:42:58+00,,{4B4874AD-CE84-4B3C-A893-FB9511895192},173
-8572502.69973068,4705603.00547125,None,,1,2030,2016,ADA_APSPt_174,dwilkins,2016/08/26 07:14:48+00,ADA,2024/06/27 20:42:58+00,,{01C8F388-6E35-49AC-B175-950BA7BB73D9},174
-8577690.48579943,4710687.56370355,None,,1,2030,2016,ADA_APSPt_175,bblowe,2016/08/23 23:29:33+00,ADA,2024/06/27 20:42:58+00,,{207B2873-590B-4FCC-8C8F-9FFFB294123C},175
-8569105.85782805,4709845.71883009,None,,1,2030,2016,ADA_APSPt_176,jmohammad,2016/08/18 02:45:34+00,ADA,2024/06/27 20:42:58+00,,{427A68BF-E117-4EAA-B746-74E18B6BF9F4},176
-8576259.8440843,4708289.07078984,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_177,hseyedinejad,2016/09/14 17:28:58+00,ADA,2024/06/27 20:42:58+00,,{6A245BB9-993B-46C8-8057-BB0AC0AB860C},177
-8570646.56669335,4706209.30101938,None,,1,2030,2016,ADA_APSPt_178,HSEYEDINEJAD,2016/08/18 18:02:04+00,ADA,2024/06/27 20:42:58+00,,{C9B95313-5F96-4AAE-BED2-0E308E58025E},178
-8570969.84197232,4701929.90271474,None,,1,2030,2016,ADA_APSPt_179,hseyedinejad,2016/08/30 23:37:50+00,ADA,2024/06/27 20:42:58+00,,{65943C80-861B-439A-8DF7-411633D7149E},179
-8574281.00511776,4708989.57840002,None,,1,2030,2016,ADA_APSPt_180,,,ADA,2024/06/27 20:42:58+00,,{FB58F8DE-6A97-4825-9FAD-5A3F990E1202},180
-8574143.30194674,4711245.14480512,None,,1,2030,2016,ADA_APSPt_181,hseyedinejad,2016/09/12 20:09:00+00,ADA,2024/06/27 20:42:58+00,,{AAB4B4B8-B926-401C-8C32-7493C5AF2AA8},181
-8574800.91563534,4708728.67944243,None,,1,2030,2016,ADA_APSPt_182,,,ADA,2024/06/27 20:42:58+00,,{4DC94282-C69B-4E97-AED6-95068878D159},182
-8570642.06596097,4707374.76916189,None,,1,2030,2016,ADA_APSPt_183,hseyedinejad,2016/08/12 23:46:07+00,ADA,2024/06/27 20:42:58+00,,{9C2B58D0-B05B-4C8E-BCB8-836A1B781050},183
-8575677.5710323,4709382.03097399,None,,1,2030,2016,ADA_APSPt_184,pkhouri,2016/08/31 19:33:03+00,ADA,2024/06/27 20:42:58+00,,{7AFED6D0-3BEA-47D0-AC79-6C4CF7E7137E},184
-8569763.44862877,4705495.09718965,None,,1,2030,2016,ADA_APSPt_185,hseyedinejad,2016/08/22 18:32:00+00,ADA,2024/06/27 20:42:58+00,,{4F28435A-64BD-4CFD-85BE-806B66FD18B0},185
-8575682.06167795,4711253.19413866,None,,1,2030,2016,ADA_APSPt_186,cwright,2016/08/08 20:46:04+00,ADA,2024/06/27 20:42:58+00,,{42D31839-4668-4A2B-9729-11C93FD037D0},186
-8570917.64946172,4707726.4361075,None,,1,2030,2016,ADA_APSPt_187,bblowe,2016/08/19 06:27:20+00,ADA,2024/06/27 20:42:58+00,,{E3460B4B-BE86-4378-B007-B95584306465},187
-8572422.59995168,4709680.32625872,None,,1,2030,2016,ADA_APSPt_188,cwright,2016/08/19 17:52:41+00,ADA,2024/06/27 20:42:58+00,,{5E3589AB-CAF3-4EE4-A135-E9BC88767B2F},188
-8574540.11498263,4713939.79585203,Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_189,,,ADA,2024/06/27 20:42:58+00,,{A2B97481-BF41-411A-82B6-38B14514EB7B},189
-8574728.92732657,4711926.90414405,None,,1,2030,2016,ADA_APSPt_190,hseyedinejad,2016/08/09 20:05:40+00,ADA,2024/06/27 20:42:58+00,,{92C15625-EFD9-491A-91E0-68C1CF3E034A},190
-8568712.62917092,4712161.33566671,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_191,kshedrick,2016/08/11 20:42:30+00,ADA,2024/06/27 20:42:58+00,,{9CB478D6-9C81-47BD-8758-F578F539E107},191
-8573298.67745434,4715518.4808588,None,,1,2030,2016,ADA_APSPt_192,Sbennett,2016/08/10 19:14:49+00,ADA,2024/06/27 20:42:58+00,,{1811B43F-EF17-4D58-B068-263D58C6A292},192
-8574503.78003046,4707312.71412767,None,,1,2030,2016,ADA_APSPt_193,dwilkins,2016/09/15 08:22:50+00,ADA,2024/06/27 20:42:58+00,,{AC632CBC-2292-4389-9287-F816FB10BC89},193
-8574129.63825521,4710902.02474812,None,,1,2030,2016,ADA_APSPt_194,cbarreto,2016/08/04 19:43:17+00,ADA,2024/06/27 20:42:58+00,,{A81E887C-FC6D-4B70-9B44-6D0B8D758106},194
-8574846.24549862,4708821.83971043,None,,1,2030,2016,ADA_APSPt_195,,,ADA,2024/06/27 20:42:58+00,,{E653DFE1-0210-49DB-BB06-E8E673C84435},195
-8575172.74588187,4708937.06079082,None,,1,2030,2016,ADA_APSPt_196,,,ADA,2024/06/27 20:42:58+00,,{DFB919D5-02C9-4070-B4EF-71AB7AC30ED7},196
-8573613.41548585,4709383.11557082,None,,1,2030,2016,ADA_APSPt_197,sbennett,2016/08/18 16:42:52+00,ADA,2024/06/27 20:42:58+00,,{45A61E8D-7F6A-44A6-9D6A-D62A7C83F234},197
-8572563.96583076,4709047.05942962,None,,1,2030,2016,ADA_APSPt_198,cwright,2016/08/22 16:24:30+00,ADA,2024/06/27 20:42:58+00,,{B644F752-8D26-4A00-9C19-2AFFFD91BAC5},198
-8571693.77054403,4698258.7502205,None,,1,2030,2016,ADA_APSPt_199,jmohammad,2016/08/13 05:01:00+00,ADA,2024/06/27 20:42:58+00,,{CE8DE649-F94E-4503-A27A-1AB0C46776E3},199
-8574885.02517033,4709593.70856548,None,,1,2030,2016,ADA_APSPt_200,hseyedinejad,2016/09/06 19:59:36+00,ADA,2024/06/27 20:42:58+00,,{F0104C1C-9EC5-4B64-A855-0F46D3751326},200
-8573831.80865647,4708158.93740434,None,,1,2030,2016,ADA_APSPt_201,bblowe,2016/08/15 20:26:21+00,ADA,2024/06/27 20:42:58+00,,{27B8D89D-FE3F-4E86-A1A4-B26480BFD4CA},201
-8583467.62461272,4712491.90175397,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_202,mkeke,2016/08/29 22:04:59+00,ADA,2024/06/27 20:42:58+00,,{4A43DFEA-7AB0-428E-989F-6EAF8638408E},202
-8571160.86864579,4711029.21227879,None,,1,2030,2016,ADA_APSPt_203,kshedrick,2016/08/26 08:54:15+00,ADA,2024/06/27 20:42:58+00,,{CE2DC6C2-1303-4B39-B84C-20EB3F9BFDFA},203
-8569271.70387623,4711005.24655504,None,,1,2030,2016,ADA_APSPt_204,cwright,2016/08/16 20:11:02+00,ADA,2024/06/27 20:42:58+00,,{4B6C87D2-107E-4ED3-9642-A4D1C945337F},204
-8570145.74761293,4706453.09935992,None,,1,2030,2016,ADA_APSPt_205,hseyedinejad,2016/08/19 22:04:58+00,ADA,2024/06/27 20:42:58+00,,{C6BDAC7C-616E-43F7-A091-CE197C35C97C},205
-8577332.66691523,4707811.5537286,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_206,pkhouri,2016/09/10 20:46:32+00,ADA,2024/06/27 20:42:58+00,,{2BEE3E31-854D-4545-B8A2-6731AEB29107},206
-8576247.37442702,4709736.36942565,None,,1,2030,2016,ADA_APSPt_207,,,ADA,2024/06/27 20:42:58+00,,{22EA912B-B994-42C7-B2A5-05C798AEE3BE},207
-8575557.01195767,4711113.15982611,None,,1,2030,2016,ADA_APSPt_208,hseyedinejad,2016/08/11 01:10:31+00,ADA,2024/06/27 20:42:58+00,,{729D3A5D-753E-4765-9EC1-DB26811FDBDB},208
-8574712.27690838,4707900.61955518,None,,1,2030,2016,ADA_APSPt_209,cwright,2016/09/15 18:28:03+00,ADA,2024/06/27 20:42:58+00,,{7FDC3D32-5C0C-4594-9CDB-D8726F0B3C17},209
-8571182.31349999,4714802.90100974,None,,1,2030,2016,ADA_APSPt_210,cbarreto,2017/12/12 19:53:00+00,ADA,2024/06/27 20:42:58+00,,{B5EB6246-0EDF-45EC-BDC2-789E30EF91E9},210
-8576423.76728137,4706772.03955606,None,,1,2030,2016,ADA_APSPt_211,sbennett,2016/09/12 19:36:30+00,ADA,2024/06/27 20:42:58+00,,{01048956-5776-428D-B4E0-6E9EA0E607AE},211
-8573832.77978138,4708401.07431205,None,,1,2030,2016,ADA_APSPt_212,bblowe,2016/08/15 20:37:10+00,ADA,2024/06/27 20:42:58+00,,{3D0CD34D-CF53-4711-AAD2-F46A1BE87632},212
-8574507.33211669,4708913.01696929,None,,1,2030,2016,ADA_APSPt_213,,,ADA,2024/06/27 20:42:58+00,,{CB8AB103-C538-49D8-8364-FC52A5AE8D2A},213
-8573526.96664041,4709168.67943145,None,,1,2030,2016,ADA_APSPt_214,bblowe,2016/08/16 00:14:20+00,ADA,2024/06/27 20:42:58+00,,{308F750A-3C91-44D8-9EB3-0DADD537AD7B},214
-8569252.13120614,4708178.36143019,Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_215,jmohammad,2016/08/26 16:11:27+00,ADA,2024/06/27 20:42:58+00,,{02D08305-47E3-41DA-B384-88659FF1B908},215
-8576252.5891733,4708957.24128395,None,,1,2030,2016,ADA_APSPt_216,hseyedinejad,2016/09/14 22:43:13+00,ADA,2024/06/27 20:42:58+00,,{6E699E3B-CAD3-428B-956A-10F0FEA40445},216
-8579963.26126214,4716504.11157698,None,,1,2030,2016,ADA_APSPt_217,byohannes,2016/08/03 18:27:29+00,ADA,2024/06/27 20:42:58+00,,{84679A48-6CE1-4D91-8E74-952A0011EBCF},217
-8572899.98033959,4706970.2301241,None,,1,2030,2016,ADA_APSPt_218,dwilkins,2016/08/26 17:57:44+00,ADA,2024/06/27 20:42:58+00,,{ABB4BA6A-E484-4723-A061-C2CCA62BCE16},218
-8575127.90403496,4708275.27774079,None,,1,2030,2016,ADA_APSPt_219,bblowe,2016/08/12 17:45:48+00,ADA,2024/06/27 20:42:58+00,,{A40FA602-C7B3-49FA-A7BC-10136529333B},219
-8572609.35181887,4703340.41872021,Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_220,,,ADA,2024/06/27 20:42:58+00,,{083B8320-77D5-42CC-A753-FD9EF7CAB369},220
-8574007.67847014,4713073.48015303,None,,1,2030,2016,ADA_APSPt_221,sbennett,2016/08/18 15:56:42+00,ADA,2024/06/27 20:42:58+00,,{D85FB8AF-BFCE-404E-ABE0-38BA13635134},221
-8573543.74444447,4705407.18407117,None,,1,2030,2016,ADA_APSPt_222,dwilkins,2016/09/02 22:45:02+00,ADA,2024/06/27 20:42:58+00,,{157F1BCE-F226-4FDD-ABE0-27BD89B5BD48},222
-8575897.74594203,4707566.46613554,None,,1,2030,2016,ADA_APSPt_223,cwright,2016/09/14 22:51:35+00,ADA,2024/06/27 20:42:58+00,,{986D1218-D535-49F5-9DFC-205244D9F0AB},223
-8573109.90088715,4715398.06928895,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_224,Sbennett,2016/08/10 19:26:42+00,ADA,2024/06/27 20:42:58+00,,{67447777-72C4-4E53-9AF2-ED73112DFDA7},224
-8566855.43990409,4701975.04314479,None,,1,2030,2016,ADA_APSPt_225,cwright,2016/08/29 21:34:01+00,ADA,2024/06/27 20:42:58+00,,{10563DEA-8ED6-43AD-9A6F-754E7D66B004},225
-8575172.96432695,4709960.27408471,None,,1,2030,2016,ADA_APSPt_226,sbennett,2016/08/08 17:26:41+00,ADA,2024/06/27 20:42:58+00,,{0C49D544-C97D-4173-BBF8-9DDFC9791534},226
-8576220.25776483,4709914.48456024,None,,1,2030,2016,ADA_APSPt_227,hseyedinejad,2016/09/12 22:25:40+00,ADA,2024/06/27 20:42:58+00,,{407603D9-69A6-4D7B-BE68-7A54BD2D873C},227
-8574899.48241873,4711764.04076336,None,,5,2030,2016,ADA_APSPt_228,hseyedinejad,2016/08/09 19:57:54+00,ADA,2024/06/27 20:42:58+00,,{9C4649E8-D6E0-4951-B810-F2E1D3B97408},228
-8574280.33578308,4707466.91775689,None,,1,2030,2016,ADA_APSPt_229,dwilkins,2016/09/15 09:59:10+00,ADA,2024/06/27 20:42:58+00,,{932332E6-3A1B-4A07-A49D-C73C10B5D724},229
-8563961.73979948,4708824.79847032,None,,1,2030,2016,ADA_APSPt_230,mquach,2016/08/04 18:53:29+00,ADA,2024/06/27 20:42:58+00,,{E1DF716E-DCD9-46B0-940B-E94704BFE746},230
-8568228.8963429,4707007.57405413,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_231,cwright,2016/09/07 21:15:58+00,ADA,2024/06/27 20:42:58+00,,{981B5499-A753-4CD5-9E5A-1F8E4D335145},231
-8572630.1607038,4709778.55475586,None,,1,2030,2016,ADA_APSPt_232,cwright,2016/08/12 16:30:28+00,ADA,2024/06/27 20:42:58+00,,{A983602E-F972-4256-A840-9EE9F00D1BE6},232
-8574521.96359981,4711630.93384648,None,,1,2030,2016,ADA_APSPt_233,hseyedinejad,2016/08/08 21:22:41+00,ADA,2024/06/27 20:42:58+00,,{9ADCEF23-A5C9-45EE-9A64-D1A45A92EBF1},233
-8571813.56427106,4704969.9824115,None,,1,2030,2016,ADA_APSPt_234,dwilkins,2016/08/25 05:11:05+00,ADA,2024/06/27 20:42:58+00,,{55443522-F85E-4862-BAAA-0B483DF21075},234
-8584791.60059085,4731808.45467673,,,5,2030,2016,ADA_APSPt_235,dwilkins,2016/08/17 05:09:21+00,ADA,2024/06/27 20:42:58+00,,{6404550F-B255-4EF8-8631-D9B173E86C49},235
-8575254.65564629,4713335.74597693,None,,1,2030,2016,ADA_APSPt_236,BYOHANNES,2016/08/04 23:07:58+00,ADA,2024/06/27 20:42:58+00,,{D2777921-C2E3-4731-B120-3A15DB2A1080},236
-8573418.65632113,4707884.21723976,None,,1,2030,2016,ADA_APSPt_237,bblowe,2016/08/18 05:16:22+00,ADA,2024/06/27 20:42:58+00,,{50CB9E8F-6D37-4B47-A347-31C3D5B44524},237
-8576231.48324293,4709174.26201607,None,,1,2030,2016,ADA_APSPt_238,hseyedinejad,2016/09/12 22:54:16+00,ADA,2024/06/27 20:42:58+00,,{507AC353-1E57-4FC6-8F08-F192E8EB9A48},238
-8571650.36378737,4706967.57947333,None,,1,2030,2016,ADA_APSPt_239,hseyedinejad,2016/08/15 23:21:20+00,ADA,2024/06/27 20:42:58+00,,{1FF4D644-0CE6-4C8F-B3EB-DF3AAA2CD2B5},239
-8575664.17053203,4716362.7346968,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_240,,,ADA,2024/06/27 20:42:58+00,,{07DEB13E-8ADB-4789-B4AE-6DC8DBE0B282},240
-8575649.16798042,4711104.43692527,None,,1,2030,2016,ADA_APSPt_241,hseyedinejad,2016/08/11 20:34:04+00,ADA,2024/06/27 20:42:58+00,,{997DB7ED-1CB8-47DE-A4DB-77BEED3CF0CE},241
-8576231.78198688,4706811.08192209,None,,1,2030,2016,ADA_APSPt_242,sbennett,2016/09/12 19:26:57+00,ADA,2024/06/27 20:42:58+00,,{1134BE3F-C93C-46DC-A423-08828D206A18},242
-8570917.80114312,4706783.02330583,None,,1,2030,2016,ADA_APSPt_243,hseyedinejad,2016/08/17 18:48:34+00,ADA,2024/06/27 20:42:58+00,,{973129F4-2E7C-4B92-ACF8-6315B79DE69D},243
-8570286.7493442,4706432.43099306,None,,1,2030,2016,ADA_APSPt_244,hseyedinejad,2016/08/18 22:11:48+00,ADA,2024/06/27 20:42:58+00,,{5BC620BD-8BB2-400C-8FF5-57315A08921D},244
-8567793.68271119,4703904.98324647,None,,1,2030,2016,ADA_APSPt_245,sbennett,2016/08/26 21:19:56+00,ADA,2024/06/27 20:42:58+00,,{BFE149A7-0681-4894-8FA3-6FFF9FF87898},245
-8579744.00543242,4710592.68824694,None,,1,2030,2016,ADA_APSPt_246,kshedrick,2016/08/29 21:52:16+00,ADA,2024/06/27 20:42:58+00,,{20A753B4-2C8E-455F-A5A6-751908A9AC50},246
-8564550.59031319,4707739.62617521,,,5,2030,2016,ADA_APSPt_247,kshedrick,2016/08/10 20:32:14+00,ADA,2024/06/27 20:42:58+00,,{558753EB-8D02-451B-A572-7645B778A9D5},247
-8574981.69059761,4708703.98211583,None,,1,2030,2016,ADA_APSPt_248,,,ADA,2024/06/27 20:42:58+00,,{F7F9396B-DFA4-4430-8539-6A205030CB72},248
